Co-op/Regular,Degree Career,Degree Convocation,Degree Level,Degree Type,Degree Year,Faculty Group,First/All majors,Program Grouping,Visa Status,Number of Degrees
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,First majors,Computer Science,Canadian Permanent Resident,17
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,First majors,Computer Science,Canadian,31
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,First majors,Mathematical Sciences,International,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,First majors,Mathematical Sciences,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,First majors,Mathematics/Business Administration,International,19
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,First majors,Mathematics/Business Administration,Canadian Permanent Resident,11
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,First majors,Mathematics/Business Administration,Canadian,10
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,First majors,Pure Mathematics,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,First majors,Pure Mathematics,Canadian,6
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,First majors,Statistics,International,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,First majors,Statistics,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,First majors,Statistics,Canadian,5
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,Secondary majors,Actuarial Science,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,Secondary majors,Combinatorics and Optimization,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,Secondary majors,Combinatorics and Optimization,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,Secondary majors,Computational Mathematics,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,Secondary majors,Computer Science,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,Secondary majors,Pure Mathematics,International,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,Secondary majors,Pure Mathematics,Canadian,6
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,Secondary majors,Statistics,International,8
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,Secondary majors,Statistics,Canadian Permanent Resident,6
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,MATH,Secondary majors,Statistics,Canadian,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,NA,Secondary majors,Anthropology,Canadian,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,NA,Secondary majors,Biology,Canadian,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,NA,Secondary majors,Economics,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,NA,Secondary majors,Economics,Canadian,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,NA,Secondary majors,English Language and Literature,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,NA,Secondary majors,Environment and Resource Studies,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,NA,Secondary majors,Geography,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,NA,Secondary majors,Legal Studies,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,NA,Secondary majors,Mathematics,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,NA,Secondary majors,Music,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,NA,Secondary majors,Peace and Conflict Studies,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,NA,Secondary majors,Political Science,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,NA,Secondary majors,Psychology,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,NA,Secondary majors,Science,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Atmospheric and Planetary Science,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Biochemistry,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Biochemistry,Canadian Permanent Resident,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Biochemistry,Canadian,15
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Biology,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Biology,Canadian Permanent Resident,7
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Biology,Canadian,37
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Biomedical Sciences,International,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Biomedical Sciences,Canadian Permanent Resident,7
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Biomedical Sciences,Canadian,103
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Chemical Physics,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Chemistry,International,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Chemistry,Canadian,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Computational Science,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Computational Science,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Earth Sciences,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Earth Sciences,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Environmental Science,International,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Environmental Science,Canadian,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Mathematical Physics,Canadian,5
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Optometry,No Visa Data,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Optometry,Canadian,72
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Physics,International,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Physics,Canadian,8
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Psychology,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Psychology,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Psychology,Canadian,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Science,No Visa Data,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Science,International,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Science,Canadian Permanent Resident,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Science,Canadian,97
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Science and Business,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2008,SCI,First majors,Science and Business,Canadian,13
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,AHS,First majors,Health Studies,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,AHS,First majors,Health Studies,Canadian Permanent Resident,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,AHS,First majors,Health Studies,Canadian,36
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,AHS,First majors,Kinesiology,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,AHS,First majors,Kinesiology,Canadian,62
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,AHS,First majors,Recreation and Business,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,AHS,First majors,Recreation and Business,Canadian,16
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,AHS,First majors,Recreation and Leisure Studies,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,AHS,First majors,Recreation and Leisure Studies,Canadian,15
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,AHS,First majors,Therapeutic Recreation,Canadian,20
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,AHS,Secondary majors,Therapeutic Recreation,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,AHS,Secondary majors,Therapeutic Recreation,Canadian,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Anthropology,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Classical Studies,Canadian,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Drama,Canadian,10
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Economics,International,7
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Economics,Canadian Permanent Resident,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Economics,Canadian,17
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,English Language and Literature,Canadian Permanent Resident,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,English Language and Literature,Canadian,50
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Fine Arts,Canadian,24
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,French,Canadian Permanent Resident,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,French,Canadian,19
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,History,Canadian,33
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Legal Studies,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Legal Studies,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Legal Studies,Canadian,47
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Medieval Studies,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Music,Canadian,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Peace and Conflict Studies,Canadian,5
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Philosophy,Canadian,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Political Science,Canadian,14
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Psychology,Canadian Permanent Resident,6
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Psychology,Canadian,67
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Religious Studies,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Religious Studies,Canadian,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Russian and East European Studies,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Social Development Studies,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Social Development Studies,Canadian,23
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Sociology,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Sociology,Canadian,22
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Spanish,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Spanish,Canadian,5
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Speech Communication,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,First majors,Speech Communication,Canadian,6
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,Secondary majors,Arts and Business,International,6
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,Secondary majors,Arts and Business,Canadian,60
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,Secondary majors,Classical Studies,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,Secondary majors,English Language and Literature,Canadian,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,Secondary majors,French,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,Secondary majors,History,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,Secondary majors,Legal Studies,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,Secondary majors,Peace and Conflict Studies,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,Secondary majors,Philosophy,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,Secondary majors,Political Science,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,Secondary majors,Religious Studies,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,Secondary majors,Sociology,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,Secondary majors,Spanish,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ARTS,Secondary majors,Speech Communication,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ENV,First majors,Environment and Resource Studies,Canadian,22
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ENV,First majors,Geography,International,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ENV,First majors,Geography,Canadian,26
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ENV,First majors,Planning,International,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ENV,First majors,Planning,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,ENV,First majors,Planning,Canadian,33
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Actuarial Science,International,44
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Actuarial Science,Canadian Permanent Resident,20
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Actuarial Science,Canadian,8
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Applied Mathematics,International,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Applied Mathematics,Canadian Permanent Resident,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Applied Mathematics,Canadian,12
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Business Administration and Mathematics,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Business Administration and Mathematics,Canadian,6
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Combinatorics and Optimization,International,8
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Combinatorics and Optimization,Canadian Permanent Resident,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Combinatorics and Optimization,Canadian,6
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Computational Mathematics,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Computational Mathematics,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Computer Science,International,15
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Computer Science,Canadian Permanent Resident,10
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Computer Science,Canadian,18
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Financial Analysis and Risk Management,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Mathematical Finance,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Mathematical Sciences,International,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Mathematical Sciences,Canadian Permanent Resident,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Mathematical Sciences,Canadian,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Mathematics/Business Administration,International,21
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Mathematics/Business Administration,Canadian Permanent Resident,5
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Mathematics/Business Administration,Canadian,8
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Pure Mathematics,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Pure Mathematics,Canadian,5
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Statistics,International,9
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Statistics,Canadian Permanent Resident,5
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,First majors,Statistics,Canadian,7
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,Secondary majors,Actuarial Science,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,Secondary majors,Actuarial Science,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,Secondary majors,Combinatorics and Optimization,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,Secondary majors,Computer Science,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,Secondary majors,Computer Science,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,Secondary majors,Computer Science,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,Secondary majors,Mathematical Finance,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,Secondary majors,Pure Mathematics,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,Secondary majors,Pure Mathematics,Canadian,8
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,Secondary majors,Statistics,International,21
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,Secondary majors,Statistics,Canadian Permanent Resident,8
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,MATH,Secondary majors,Statistics,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,NA,Secondary majors,Anthropology,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,NA,Secondary majors,Biology,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,NA,Secondary majors,Computer Science,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,NA,Secondary majors,Earth Sciences,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,NA,Secondary majors,Economics,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,NA,Secondary majors,Economics,Canadian,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,NA,Secondary majors,French,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,NA,Secondary majors,German,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,NA,Secondary majors,Mathematics,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,NA,Secondary majors,Peace and Conflict Studies,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,NA,Secondary majors,Psychology,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,NA,Secondary majors,Psychology,Canadian,5
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,NA,Secondary majors,Science,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,NA,Secondary majors,Social Development Studies,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,NA,Secondary majors,Speech Communication,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,NA,Secondary majors,Therapeutic Recreation,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,REN,First majors,Social Work,Canadian,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Biochemistry,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Biochemistry,Canadian Permanent Resident,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Biochemistry,Canadian,9
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Biology,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Biology,Canadian Permanent Resident,5
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Biology,Canadian,36
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Biomedical Sciences,International,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Biomedical Sciences,Canadian Permanent Resident,7
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Biomedical Sciences,Canadian,102
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Chemical Physics,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Chemistry,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Computational Science,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Earth Sciences,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Environmental Science,International,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Environmental Science,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Mathematical Physics,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Mathematical Physics,Canadian,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Optometry,No Visa Data,14
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Optometry,Canadian,63
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Physics,International,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Physics,Canadian Permanent Resident,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Physics,Canadian,7
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Psychology,Canadian,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Science,No Visa Data,9
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Science,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Science,Canadian Permanent Resident,9
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Science,Canadian,91
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Science and Business,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2009,SCI,First majors,Science and Business,Canadian,6
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,AHS,First majors,Health Studies,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,AHS,First majors,Health Studies,Canadian Permanent Resident,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,AHS,First majors,Health Studies,Canadian,45
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,AHS,First majors,Kinesiology,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,AHS,First majors,Kinesiology,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,AHS,First majors,Kinesiology,Canadian,71
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,AHS,First majors,Recreation and Business,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,AHS,First majors,Recreation and Business,Canadian,20
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,AHS,First majors,Recreation and Leisure Studies,Canadian,17
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,AHS,First majors,Therapeutic Recreation,Canadian,18
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,AHS,Secondary majors,Therapeutic Recreation,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Accounting and Financial Management,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Anthropology,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Anthropology,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Anthropology,Canadian,6
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Classical Studies,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Drama,Canadian Permanent Resident,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Drama,Canadian,7
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Economics,International,5
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Economics,Canadian Permanent Resident,6
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Economics,Canadian,13
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,English Language and Literature,Canadian Permanent Resident,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,English Language and Literature,Canadian,44
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Fine Arts,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Fine Arts,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Fine Arts,Canadian,23
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,French,Canadian,13
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Geography,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,German,Canadian,4
